url_count,suspicious_keyword_count,sender_suspicious,body_length,label
1,0,0,485,1
1,0,0,144,1
1,0,0,145,1
1,0,0,163,1
1,0,0,232,1
1,0,0,243,1
1,0,0,1488,0
0,0,0,732,1
0,0,0,403,0
1,0,0,145,1
1,1,0,759,1
2,2,0,1713,0
2,0,0,957,0
1,0,0,3203,0
0,0,0,432,1
0,0,0,216,1
0,0,0,732,1
2,0,0,1311,0
1,0,0,245,1
1,0,0,60,1
4,1,0,6644,0
0,0,0,232,1
1,0,0,164,1
4,0,0,1164,0
1,0,0,262,1
1,0,0,150,1
1,0,0,312,1
3,0,0,581,0
0,0,0,1980,0
1,1,0,203,1
1,0,0,210,1
1,1,0,580,1
1,0,0,403,1
0,0,0,2644,1
1,1,0,674,1
1,0,0,165,1
0,0,0,736,1
1,0,0,189,1
1,0,0,80,1
1,0,0,140,1
0,0,0,1111,0
0,0,0,184,1
0,0,0,118,1
1,0,0,362,1
0,0,0,848,1
0,0,0,737,1
1,0,0,125,1
0,0,0,2265,0
0,0,0,158,1
1,0,0,190,1
1,0,0,84,1
1,2,0,656,1
1,1,0,735,1
0,0,0,686,0
1,0,0,179,1
1,1,0,628,1
2,0,0,1446,0
1,0,0,939,0
1,0,0,167,1
1,1,0,932,1
1,0,0,107,1
2,4,0,7793,0
4,0,0,825,0
0,0,0,1224,0
1,0,0,208,1
0,1,0,240,1
1,1,0,717,1
1,0,0,184,1
1,0,0,196,1
1,1,0,637,1
1,0,0,312,1
1,0,0,168,1
0,1,0,1198,0
24,1,0,3879,1
0,0,0,3398,1
0,0,0,1380,0
1,0,0,381,1
1,0,0,176,1
1,1,0,872,1
4,0,0,1328,0
1,0,0,169,1
1,0,0,673,1
1,0,0,142,1
2,0,0,733,0
133,136,0,32510,0
3,1,0,2350,0
1,0,0,782,0
1,0,0,361,1
1,0,0,176,1
1,0,0,183,1
1,0,0,195,1
1,0,0,177,1
1,0,0,141,1
1,0,0,1134,0
2,0,0,1184,0
2,0,0,807,0
1,0,0,179,1
0,0,0,939,0
2,1,0,2680,0
0,0,0,194,0
0,0,0,784,1
1,0,0,142,1
1,0,0,143,1
0,0,0,476,0
1,0,0,166,1
0,0,0,223,1
1,0,0,179,1
0,0,0,228,1
0,0,0,41,1
1,0,0,353,1
0,0,0,1093,0
0,1,0,1318,0
0,0,0,235,1
1,0,0,63,1
0,0,0,600,0
0,0,0,226,1
1,0,0,131,1
1,0,0,477,1
0,0,0,567,0
1,0,0,143,1
0,0,0,110,1
0,0,0,211,1
1,0,0,177,1
0,0,0,153,1
0,0,0,1248,0
0,1,0,110,1
24,1,0,3879,1
3,0,0,5105,0
0,0,0,769,1
1,0,0,269,1
1,0,0,142,1
1,0,0,412,1
1,1,0,171,1
2,2,0,4816,0
1,0,0,168,1
2,0,0,142,1
1,1,0,2509,0
1,0,0,90,1
0,0,0,593,0
0,0,0,158,1
1,0,0,187,1
1,0,0,82,1
0,0,0,1647,0
0,0,0,114,1
1,0,0,518,1
1,0,0,144,1
1,0,0,1290,0
1,1,0,621,1
1,0,0,128,1
1,0,0,288,1
1,0,0,272,1
0,4,0,838,0
0,2,0,976,0
1,0,0,168,1
1,0,0,157,1
1,0,0,374,1
1,0,0,3011,0
1,0,0,145,1
1,0,0,374,1
2,3,0,1279,0
1,0,0,169,1
1,0,0,365,1
1,0,0,210,1
1,0,0,105,1
3,0,0,1642,0
1,0,0,327,1
1,0,0,362,1
1,0,0,89,1
2,0,0,1197,0
0,0,0,866,1
1,1,0,693,1
0,0,0,317,1
1,1,0,683,1
0,0,0,2689,1
1,0,0,374,1
1,0,0,232,1
0,3,0,1422,0
1,0,0,167,1
1,0,0,166,1
1,0,0,308,1
1,1,0,3231,0
1,1,0,584,1
1,1,0,804,1
0,0,0,266,1
1,2,0,713,1
3,0,0,1618,0
0,1,0,1554,0
1,0,0,173,1
1,0,0,174,1
2,0,0,1008,0
1,0,0,522,1
1,1,0,172,1
1,0,0,164,1
1,0,0,362,1
1,0,0,301,1
2,2,0,924,0
3,1,0,4517,0
2,0,0,615,0
0,0,0,76,1
1,0,0,168,1
1,1,0,588,1
1,1,0,857,1
1,0,0,831,0
1,0,0,218,1
1,0,0,164,1
1,1,0,726,1
3,0,0,2759,0
24,1,0,3875,1
1,0,0,292,1
24,1,0,3879,1
1,1,0,620,1
1,1,0,704,1
2,1,0,5159,0
0,1,0,932,0
3,0,0,1066,0
0,0,0,258,1
1,0,0,62,1
0,0,0,285,1
4,0,0,2549,0
3,1,0,6291,0
1,0,0,169,1
0,0,0,212,1
1,1,0,794,1
0,0,0,415,1
0,0,0,192,1
1,0,0,128,1
1,1,0,511,1
1,0,0,115,1
1,0,0,142,1
0,0,0,79,1
1,0,0,97,1
1,0,0,132,1
1,0,0,301,1
0,0,0,322,1
2,0,0,189,1
1,0,0,175,1
3,1,0,6806,0
0,1,0,109,1
0,0,0,193,1
1,0,0,307,1
1,0,0,213,1
1,0,0,426,1
1,0,0,172,1
1,1,0,1234,0
6,2,0,8336,0
7,3,0,9447,0
1,0,0,56,1
1,0,0,343,1
0,0,0,205,1
0,0,0,2801,0
1,0,0,153,1
0,0,0,670,1
1,0,0,178,1
1,0,0,297,1
8,3,0,10325,0
1,1,0,261,1
5,1,0,3630,0
0,1,0,287,1
1,0,0,186,1
1,0,0,219,1
1,0,0,278,1
1,0,0,110,1
1,0,0,60,1
2,1,0,6979,0
0,0,0,829,1
1,1,0,184,1
0,1,0,2646,0
0,0,0,200,1
1,0,0,345,1
8,3,0,11667,0
1,0,0,203,1
1,0,0,167,1
0,0,0,671,1
1,0,0,156,1
12,2,0,4235,0
1,0,0,153,1
1,0,0,350,1
1,0,0,290,1
1,0,0,170,1
2,0,0,1295,0
1,0,0,183,1
1,0,0,166,1
1,0,0,155,1
0,0,0,230,1
0,0,0,169,1
2,0,0,1938,0
1,0,0,93,1
0,0,0,315,1
0,2,0,233,0
1,0,0,86,1
1,0,0,156,1
1,0,0,96,1
0,2,0,1000,0
0,0,0,137,1
0,0,0,413,0
1,0,0,596,1
1,0,0,249,1
0,0,0,469,1
0,0,0,1203,0
1,0,0,438,1
0,0,0,149,1
1,0,0,181,1
0,1,0,547,0
1,0,0,158,1
1,0,0,161,1
1,4,0,2005,0
1,0,0,136,1
0,0,0,154,1
7,3,0,12103,0
1,0,0,248,1
1,0,0,187,1
1,0,0,239,1
0,0,0,200,1
0,0,0,985,0
1,0,0,157,1
1,0,0,181,1
1,0,0,236,1
0,0,0,303,1
0,2,0,625,0
1,0,0,165,1
1,9,0,2212,0
0,0,0,315,1
0,0,0,316,1
0,0,0,318,1
0,0,0,316,1
24,1,0,3879,1
0,0,0,311,1
0,0,0,316,1
0,0,0,3914,1
0,0,0,314,1
0,0,0,1132,0
0,0,0,315,1
1,0,0,169,1
0,0,0,320,1
0,0,0,849,1
0,0,0,236,1
0,0,0,318,1
0,0,0,316,1
1,0,0,72,1
1,0,0,153,1
2,0,0,9521,0
0,0,0,213,1
0,3,0,2563,0
0,0,0,756,0
0,0,0,220,0
8,0,0,3058,0
1,0,0,60,1
3,0,0,2268,0
0,0,0,2499,0
2,0,0,626,0
1,0,0,178,1
2,0,0,5260,0
22,1,0,3331,0
0,0,0,315,1
1,0,0,1201,0
1,0,0,157,1
0,0,0,138,1
2,0,0,145,1
1,0,0,56,1
1,0,0,223,1
0,0,0,314,1
0,0,0,318,1
1,0,0,399,1
1,0,0,162,1
1,0,0,105,1
2,1,0,177,1
1,0,0,129,1
1,0,0,96,1
1,0,0,318,1
1,0,0,318,1
1,0,0,244,1
0,0,0,317,1
1,0,0,415,1
0,0,0,320,1
0,0,0,315,1
1,0,0,185,1
1,0,0,161,1
1,0,0,59,1
1,0,0,338,1
1,0,0,325,1
1,0,0,165,1
1,0,0,160,1
1,0,0,158,1
0,1,0,43,1
0,0,0,349,1
1,0,0,162,1
1,0,0,146,1
1,0,0,157,1
1,0,0,156,1
1,0,0,130,1
1,0,0,211,1
0,0,0,5230,1
1,0,0,431,1
1,0,0,157,1
1,0,0,880,1
2,2,0,1588,0
3,0,0,2298,0
1,0,0,110,1
0,1,0,6416,1
2,4,0,1883,0
0,0,0,707,1
1,1,0,59,1
1,0,0,179,1
7,4,0,2163,0
1,0,0,156,1
0,2,0,1319,0
1,0,0,158,1
0,0,0,250,1
1,0,0,384,1
1,2,0,624,0
1,0,0,168,1
2,0,0,895,1
0,0,0,141,1
24,1,0,3878,1
0,0,0,115,1
0,1,0,432,1
0,0,0,420,1
0,0,0,811,1
0,0,0,332,1
0,0,0,959,0
3,0,0,1122,0
1,0,0,712,0
1,0,0,159,1
2,0,0,574,0
0,0,0,733,1
0,0,0,423,1
2,2,0,3242,0
1,0,0,358,1
0,0,0,472,1
1,0,0,136,1
0,0,0,274,1
1,0,0,303,1
1,0,0,335,1
1,0,0,159,1
0,0,0,671,1
1,0,0,253,1
2,0,0,658,0
1,0,0,189,1
4,2,0,2911,0
1,1,0,621,0
0,0,0,1249,0
1,0,0,522,1
1,0,0,1307,0
2,2,0,4141,0
1,0,0,217,1
1,0,0,65,1
3,0,0,1453,0
1,0,0,160,1
1,0,0,259,1
1,0,0,308,1
1,0,0,377,1
5,0,0,2014,0
1,0,0,174,1
1,0,0,136,1
1,1,0,165,1
0,0,0,848,1
1,0,0,308,1
1,0,0,361,1
0,0,0,839,0
1,0,0,328,1
1,0,0,185,1
0,0,0,5341,1
0,0,0,205,1
1,0,0,332,1
2,0,0,692,0
1,0,0,74,1
0,0,0,235,1
0,0,0,851,1
24,1,0,3879,1
1,0,0,177,1
1,0,0,166,1
1,0,0,596,1
1,0,0,1310,0
1,0,0,103,1
3,2,0,2426,0
1,0,0,197,1
1,0,0,392,1
1,0,0,164,1
1,0,0,192,1
1,0,0,137,1
0,0,0,412,1
1,0,0,216,1
1,0,0,404,1
6,0,0,1039,0
0,0,0,425,1
0,0,0,166,1
11,0,0,2043,0
1,0,0,175,1
1,0,0,157,1
4,0,0,4936,0
0,0,0,202,1
1,0,0,75,1
1,0,0,152,1
0,0,0,92,1
1,1,0,205,1
1,0,0,237,1
1,0,0,90,1
3,0,0,2540,0
1,0,0,868,1
0,0,0,2665,1
1,0,0,57,1
1,0,0,185,1
1,0,0,478,1
1,0,0,161,1
0,0,0,1070,0
0,0,0,320,1
0,0,0,197,1
1,0,0,343,1
1,1,0,186,1
1,0,0,64,1
1,0,0,58,1
1,0,0,338,1
1,0,0,148,1
1,0,0,164,1
0,0,0,227,1
3,0,0,1437,0
0,0,0,260,1
0,1,0,391,1
87,6,0,32577,0
24,1,0,3878,1
0,0,0,1057,0
1,0,0,165,1
1,0,0,88,1
0,0,0,39,1
0,1,0,113,1
1,0,0,71,1
5,7,0,1624,0
1,0,0,1704,0
10,8,0,2310,0
0,1,0,109,1
1,0,0,58,1
1,0,0,208,1
1,0,0,263,1
1,0,0,172,1
1,0,0,246,1
3,0,0,999,0
1,0,0,239,1
0,0,0,1839,0
1,0,0,157,1
1,0,0,224,1
1,0,0,153,1
1,0,0,193,1
1,0,0,174,1
0,1,0,107,1
1,0,0,149,1
1,0,0,165,1
2,1,0,808,0
1,0,0,163,1
1,0,0,128,1
1,0,0,224,1
1,0,0,202,0
2,0,0,2601,0
1,0,0,253,1
1,0,0,99,1
2,0,0,5851,0
1,0,0,379,1
0,0,0,434,1
1,0,0,591,0
0,0,0,207,1
0,1,0,113,1
0,0,0,16,1
1,0,0,341,0
0,0,0,5598,1
1,0,0,69,1
1,0,0,244,1
1,0,0,379,1
1,0,0,213,1
1,0,0,344,1
24,1,0,3879,1
0,0,0,2472,0
5,0,0,1012,0
11,0,0,5474,0
0,0,0,245,1
2,0,0,511,0
0,0,0,2620,1
1,1,0,387,1
1,0,0,1339,0
7,3,0,4510,0
1,0,0,370,0
0,0,0,2322,0
1,0,0,179,1
0,0,0,445,1
1,0,0,332,1
1,0,0,152,1
0,0,0,2322,0
0,0,0,160,1
0,0,0,352,1
2,0,0,3927,0
0,0,0,134,1
0,0,0,2322,0
0,0,0,3717,1
3,2,0,3838,0
1,0,0,161,1
1,0,0,172,1
1,0,0,180,1
1,5,0,4272,0
1,0,0,456,1
1,0,0,208,1
0,1,0,3620,1
1,0,0,170,1
1,0,0,180,1
6,0,0,3586,0
1,0,0,338,1
1,0,0,325,1
0,1,0,179,1
2,1,0,1957,0
1,0,0,204,1
2,0,0,184,1
2,0,0,177,1
0,0,0,1288,0
1,0,0,112,1
2,1,0,1051,0
1,0,0,178,1
1,0,0,171,1
1,0,0,178,1
0,0,0,2720,0
5,0,0,4790,0
2,0,0,179,1
0,0,0,2150,0
24,1,0,3878,1
1,0,0,190,1
0,0,0,427,1
1,0,0,213,1
1,0,0,438,0
1,0,0,162,1
24,1,0,3878,1
2,0,0,1432,0
0,0,0,43,1
0,0,0,1869,0
3,0,0,5113,0
5,0,0,1424,0
0,0,0,1598,0
1,0,0,79,1
1,0,0,3474,0
2,1,0,2357,0
0,0,0,145,0
1,0,0,94,1
0,0,0,167,1
1,0,0,172,1
1,0,0,268,1
0,0,0,5718,1
0,0,0,837,1
1,0,0,66,1
1,0,0,163,1
2,0,0,940,0
1,0,0,483,1
1,3,0,496,0
1,0,0,280,1
1,0,0,93,1
2,0,0,735,0
3,4,0,1633,0
0,0,0,315,1
1,0,0,170,1
0,0,0,2735,0
0,0,0,366,1
0,0,0,372,1
1,1,0,199,1
1,0,0,198,1
1,0,0,160,1
24,1,0,3881,1
1,0,0,848,0
1,0,0,162,1
1,0,0,108,1
1,0,0,70,1
1,0,0,251,1
1,0,0,343,1
0,0,0,438,1
1,0,0,1657,0
6,2,0,1262,0
1,0,0,160,1
0,0,0,433,1
1,1,0,1947,1
0,0,0,243,1
1,0,0,339,1
0,0,0,776,0
1,0,0,178,1
0,0,0,440,1
0,0,0,439,1
0,0,0,443,1
1,0,0,257,1
0,0,0,432,1
1,0,0,176,1
0,0,0,438,1
0,0,0,430,1
0,0,0,446,1
0,0,0,419,1
0,0,0,419,1
0,0,0,255,1
0,0,0,422,1
0,0,0,447,1
0,1,0,269,1
0,0,0,469,1
0,0,0,414,1
0,0,0,409,1
0,0,0,417,1
1,0,0,158,1
0,0,0,441,1
1,0,0,618,1
1,0,0,213,1
1,0,0,374,1
0,3,0,1088,0
1,0,0,163,1
0,0,0,234,1
1,0,0,177,1
1,0,0,177,1
0,0,0,422,1
0,0,0,507,0
0,0,0,458,1
0,0,0,406,1
0,0,0,416,1
2,0,0,987,0
2,0,0,1647,0
0,0,0,435,1
0,0,0,459,1
0,0,0,471,1
1,0,0,302,1
0,0,0,414,1
1,0,0,53,1
1,1,0,3300,0
2,0,0,525,0
1,0,0,167,1
4,2,0,2439,0
0,0,0,442,1
0,0,0,408,1
1,0,0,250,1
0,0,0,416,1
0,0,0,424,1
0,0,0,443,1
0,0,0,413,1
1,0,0,184,0
0,0,0,420,1
0,0,0,438,1
0,0,0,418,1
0,0,0,420,1
0,0,0,430,1
0,0,0,401,1
0,0,0,463,1
0,0,0,417,1
0,0,0,416,1
0,0,0,446,1
0,0,0,431,1
0,0,0,455,1
0,0,0,425,1
0,0,0,434,1
0,0,0,424,1
0,0,0,415,1
0,0,0,405,1
0,0,0,437,1
0,0,0,446,1
0,0,0,402,1
0,0,0,430,1
0,0,0,436,1
1,0,0,1066,0
0,0,0,447,1
0,0,0,412,1
0,0,0,412,1
0,0,0,429,1
0,0,0,416,1
1,0,0,200,1
1,0,0,266,1
0,0,0,446,1
1,0,0,88,1
0,0,0,408,1
1,4,0,4349,0
0,0,0,850,0
0,0,0,137,1
1,0,0,172,1
3,0,0,2347,0
1,0,0,179,1
1,0,0,256,1
1,0,0,277,1
1,1,0,202,1
1,0,0,321,1
0,0,0,315,1
0,0,0,207,1
1,0,0,308,1
0,0,0,838,0
1,2,0,1241,0
10,0,0,4515,0
1,0,0,574,1
0,0,0,303,1
0,0,0,485,1
1,0,0,832,0
1,0,0,596,1
0,0,0,265,1
1,0,0,166,1
2,0,0,1132,0
1,0,0,251,1
1,0,0,200,1
1,0,0,330,1
2,0,0,4231,0
1,0,0,442,1
1,0,0,383,1
1,0,0,943,0
1,0,0,272,1
1,0,0,248,1
0,0,0,578,0
1,0,0,154,1
3,3,0,1377,0
1,0,0,90,1
1,0,0,379,1
1,0,0,187,1
1,0,0,191,1
1,0,0,258,1
1,0,0,208,1
1,0,0,399,1
1,0,0,259,1
1,0,0,101,1
1,0,0,237,1
1,0,0,81,1
1,0,0,230,1
0,0,0,2965,0
1,0,0,78,1
1,0,0,268,1
1,0,0,243,1
1,0,0,336,1
1,0,0,277,1
1,0,0,214,1
0,1,0,673,0
2,1,0,1932,0
1,3,0,3359,0
2,0,1,179,1
1,0,0,179,1
1,0,0,403,1
5,0,0,1877,0
1,0,0,189,1
1,0,0,448,1
1,0,0,184,1
1,0,0,244,1
0,0,0,1111,0
1,0,0,227,1
1,0,0,167,1
1,0,0,212,1
1,0,0,249,1
0,1,0,114,1
1,0,0,64,1
2,0,0,155,1
1,0,0,109,1
2,0,0,360,0
0,1,0,774,0
0,1,0,229,1
1,0,0,175,1
1,0,0,368,1
2,0,0,833,0
1,0,0,251,1
1,0,0,320,1
1,0,0,257,1
0,0,0,211,1
3,0,0,1988,0
1,0,0,522,1
0,0,0,3092,1
3,15,0,12054,0
3,0,0,915,0
0,0,0,2821,0
1,2,0,642,0
1,0,0,160,1
0,0,0,205,0
1,0,0,312,1
1,1,0,194,1
1,0,0,165,1
0,0,0,1942,0
1,0,0,208,1
1,0,0,148,1
1,0,0,616,1
1,0,0,248,1
1,0,0,262,1
1,0,0,250,1
1,0,0,242,1
1,0,0,223,1
1,0,0,199,1
2,0,0,686,0
1,1,0,176,1
1,0,0,174,1
1,0,0,562,0
1,0,0,478,1
1,0,0,234,1
1,0,0,164,1
0,0,0,2091,0
1,0,0,118,1
1,0,0,66,1
2,4,0,462,0
0,0,0,4687,1
1,0,0,194,1
1,0,0,208,1
1,0,0,177,1
10,0,0,5016,0
3,0,0,922,0
0,0,0,668,0
8,0,0,2552,0
2,1,0,640,0
1,0,0,198,1
1,0,0,166,1
1,0,0,172,1
0,0,0,589,0
1,0,0,130,1
1,0,0,229,1
0,0,0,232,1
1,0,0,138,1
5,0,0,2305,0
1,0,0,179,1
1,0,0,89,1
1,0,0,265,1
1,0,0,320,1
1,0,0,316,1
1,0,0,53,1
1,0,0,457,1
0,0,0,424,1
2,1,0,3449,0
1,0,0,108,1
1,0,0,76,1
0,0,0,134,1
0,0,0,282,1
1,0,0,108,1
2,0,0,808,0
1,0,0,108,1
0,0,0,3337,1
2,0,0,654,0
0,0,0,412,0
1,0,0,4568,0
2,0,0,680,0
0,0,0,312,0
0,1,0,256,1
1,0,0,215,1
0,0,0,5304,1
1,0,0,311,1
1,0,0,345,1
1,0,0,363,1
4,1,0,683,0
1,0,0,347,1
1,0,0,257,1
1,0,0,365,1
1,0,0,703,0
0,1,0,1127,0
2,0,0,754,0
26,0,0,5643,0
0,0,0,388,0
1,0,0,2601,0
1,0,0,1998,0
1,0,0,219,1
18,1,0,8998,0
1,0,0,270,1
1,0,0,167,1
1,0,0,234,1
1,1,0,187,1
1,0,0,168,1
3,2,0,6408,0
1,0,0,237,1
1,0,0,240,1
1,0,0,214,1
1,0,0,184,1
0,0,0,1435,0
1,0,0,76,1
1,0,0,339,1
1,0,0,202,1
1,0,0,174,1
1,0,0,253,1
0,0,0,442,1
1,0,0,176,1
1,0,0,193,1
1,1,0,133,1
3,2,0,3623,0
1,0,0,188,1
2,1,0,3558,0
1,0,0,344,1
0,1,0,1199,0
1,0,0,309,1
1,0,0,146,1
1,0,0,216,1
1,0,0,322,0
1,0,0,272,1
1,0,0,174,1
1,0,0,142,1
1,0,0,201,1
2,0,0,1030,0
1,0,0,188,1
1,0,0,558,0
2,0,0,552,0
2,0,0,1632,0
1,0,0,172,1
4,3,0,2385,0
1,0,0,189,1
1,0,0,307,1
1,0,0,176,1
1,0,0,188,1
1,0,0,141,1
1,0,0,244,1
1,0,0,431,1
1,0,0,197,1
1,0,0,384,1
1,0,0,167,1
1,0,0,135,1
1,0,0,200,1
1,0,0,329,1
1,0,0,266,1
1,0,0,798,0
1,0,0,248,1
1,0,0,169,1
1,0,0,609,0
1,0,0,168,1
1,0,0,144,1
1,0,0,208,1
1,0,0,179,1
1,0,0,185,1
1,0,0,195,1
1,0,0,1339,0
1,0,0,453,1
1,0,0,207,1
1,0,0,190,1
1,0,0,195,1
1,0,0,200,1
1,0,0,313,1
1,0,0,243,1
1,0,0,146,1
1,0,0,131,1
0,0,0,531,1
1,0,0,157,1
1,0,0,227,1
1,0,0,786,0
1,0,0,229,1
1,0,0,112,1
1,0,0,266,1
1,0,0,189,1
1,0,0,45,1
1,0,0,309,1
1,0,0,178,1
1,0,0,163,1
1,0,0,195,1
1,0,0,183,1
0,0,0,118,0
1,0,0,455,1
1,0,0,339,1
1,0,0,195,1
1,0,0,456,1
1,0,0,124,1
1,0,0,161,1
1,0,0,146,1
1,0,0,202,1
1,0,0,361,1
1,0,0,193,1
1,1,0,222,1
1,0,0,165,1
1,1,0,174,1
1,0,0,175,1
2,0,0,596,0
2,0,0,704,0
1,0,0,195,1
1,0,0,199,1
1,0,0,223,1
1,0,0,391,1
1,0,0,206,1
0,0,0,142,1
1,0,0,277,1
0,0,0,161,1
1,0,0,168,1
1,0,0,182,1
1,0,0,131,1
0,0,0,1222,0
1,1,0,353,1
0,2,0,411,1
1,0,0,177,1
1,0,0,227,1
1,0,0,183,1
1,1,0,168,1
1,0,0,2624,0
1,0,0,193,1
0,0,0,432,1
1,0,0,175,1
0,0,0,36,1
1,0,0,174,1
1,0,0,216,1
1,0,0,134,1
1,0,0,266,1
1,0,0,377,1
1,0,0,174,1
0,0,0,243,1
0,0,0,134,1
1,0,0,217,1
0,7,0,3054,0
1,0,0,550,0
1,0,0,1686,0
3,0,0,1032,0
0,0,0,726,0
1,0,0,161,1
0,11,0,347,1
1,0,0,413,1
1,0,0,635,0
1,0,0,973,0
1,0,0,195,1
0,0,0,250,1
2,0,0,690,0
0,0,0,3286,0
1,0,0,208,1
2,0,0,1319,0
3,0,0,1259,0
1,0,0,199,1
1,0,0,263,1
0,0,0,1811,0
0,0,0,433,1
1,0,0,243,1
1,0,0,148,1
1,0,0,291,1
1,0,0,245,1
1,0,0,149,1
1,0,0,174,1
1,0,0,147,1
1,1,0,2869,0
1,1,0,4637,0
1,0,0,174,1
1,0,0,192,1
1,1,0,180,1
0,0,0,317,1
0,0,0,445,1
0,0,0,319,1
1,0,0,453,1
4,0,0,1240,0
1,0,0,147,1
3,0,0,914,0
1,0,0,196,0
2,0,0,482,0
1,0,0,147,1
1,0,0,150,1
0,0,0,433,1
0,10,1,348,1
1,0,0,179,1
1,1,0,241,1
1,0,0,420,1
1,0,0,173,1
0,0,0,3889,0
1,0,0,174,1
1,0,0,426,1
2,0,0,2139,0
1,0,0,2856,0
0,0,0,134,1
0,0,0,433,1
1,0,0,200,1
0,0,0,692,0
0,0,0,373,0
0,0,0,429,1
2,0,0,590,0
0,1,0,108,1
0,0,0,1308,0
0,0,0,537,0
4,1,0,1088,0
0,0,0,1230,0
0,0,0,422,1
1,0,0,309,1
0,0,0,837,1
0,0,0,142,1
1,0,0,151,1
2,0,0,692,0
2,0,0,1518,0
0,0,0,408,1
0,0,0,697,0
5,0,0,1281,0
0,1,0,4872,0
0,0,0,1527,0
2,0,0,946,0
0,0,0,2393,0
0,0,0,433,1
0,0,0,195,1
0,0,0,1123,0
0,0,0,741,0
0,0,0,481,0
1,0,0,261,1
0,1,0,3835,0
1,0,0,260,1
1,0,0,963,0
1,0,0,98,1
1,1,0,8135,0
1,0,0,260,1
1,0,0,1036,0
1,0,0,256,1
1,0,0,85,1
1,0,0,162,1
0,0,0,3479,0
7,0,0,2839,0
0,0,0,1177,0
1,0,0,128,1
2,0,0,687,0
4,0,0,627,0
0,0,0,243,1
1,0,0,261,1
3,1,0,8968,0
0,0,0,162,0
1,0,0,260,1
1,0,0,592,1
1,0,0,560,1
0,0,0,592,0
0,1,0,1772,0
4,0,0,923,0
4,0,0,1542,0
0,0,0,436,1
1,0,0,1326,0
0,0,0,339,1
0,0,0,410,1
1,0,0,73,1
3,9,0,6563,0
2,1,0,492,1
1,0,0,261,1
1,0,0,4307,0
1,0,0,194,1
1,0,0,167,1
15,5,0,7164,0
0,0,0,1173,0
0,0,0,665,1
1,0,0,116,1
0,0,0,560,0
1,0,0,255,1
1,1,0,1889,0
1,0,0,3277,0
1,0,0,260,1
0,0,0,96,1
1,0,0,197,1
1,0,0,166,1
2,1,0,489,1
0,0,0,325,0
0,0,0,114,1
1,0,0,1018,0
2,0,0,772,0
15,10,0,5357,0
1,0,0,170,1
2,0,0,487,0
0,0,0,93,0
24,1,0,3878,1
1,0,0,178,1
0,2,0,3559,0
24,1,0,3878,1
24,1,0,3879,1
0,0,0,56,1
2,0,0,791,0
7,1,0,5500,0
1,0,0,190,1
1,0,0,477,1
24,1,0,3879,1
1,0,0,283,0
0,1,0,2270,1
1,0,0,98,0
2,4,0,564,0
1,0,0,170,1
4,0,0,5193,0
1,0,0,112,1
2,2,0,1282,0
0,0,0,148,0
1,1,0,147,1
1,0,0,260,1
0,0,0,370,0
1,0,0,144,1
1,0,0,169,1
2,0,0,914,0
1,0,0,418,0
2,0,0,1118,0
3,0,0,677,0
1,0,0,773,0
0,0,0,1452,0
0,0,0,357,1
1,0,0,142,1
1,0,0,175,1
1,0,0,150,1
0,0,0,1555,0
1,0,0,171,1
0,0,0,997,0
2,0,0,1160,0
1,0,0,148,0
0,0,0,420,1
0,0,0,938,0
23,17,0,32733,0
1,0,0,160,1
19,0,0,2375,0
0,1,0,722,0
0,0,0,236,1
0,0,0,148,1
1,0,0,665,1
1,0,0,97,1
24,1,0,3879,1
0,0,0,223,0
1,0,0,153,1
1,0,0,200,1
0,0,0,241,1
2,0,0,592,0
0,0,0,1422,0
0,0,0,72,1
1,0,0,250,1
2,0,0,481,0
2,0,0,1123,0
0,0,0,399,1
1,0,0,5073,0
1,0,0,150,1
1,0,0,551,1
2,5,0,7596,0
29,6,0,14604,0
1,0,0,608,1
2,0,0,1137,0
2,0,0,1127,0
0,0,0,148,1
0,0,0,236,0
2,0,0,4052,0
1,0,0,180,1
0,2,0,979,0
1,1,0,8534,0
1,0,0,80,1
0,0,0,117,0
1,0,0,177,1
1,0,0,291,1
1,0,0,219,1
1,0,0,2475,0
0,0,0,1120,0
1,0,0,158,1
1,0,0,520,0
1,0,0,1543,0
0,0,0,393,0
2,0,0,2367,0
1,0,0,178,1
3,1,0,1563,0
1,1,0,918,1
0,0,0,421,1
1,0,0,2583,0
1,0,0,73,1
0,0,0,427,1
0,0,0,703,0
1,0,0,149,1
1,2,0,866,0
0,1,0,5003,0
16,0,0,3575,0
1,0,0,352,0
1,0,0,47,1
0,0,0,1117,0
1,0,0,169,1
2,0,0,1103,0
0,0,0,738,0
0,0,0,313,1
0,0,0,315,1
1,0,0,117,1
1,0,0,128,1
1,0,0,149,1
1,0,0,362,1
1,0,0,507,1
0,0,0,819,0
1,0,0,309,1
1,0,0,282,1
1,0,0,89,1
0,0,0,443,0
2,0,0,485,0
6,0,0,2857,0
0,0,0,215,0
0,0,0,256,0
0,0,0,731,0
0,0,0,3260,0
0,0,0,523,0
1,0,0,160,1
2,0,0,642,0
1,0,0,144,1
24,1,0,3879,1
1,1,0,189,1
0,0,0,315,1
1,0,0,243,1
1,0,0,169,1
1,0,0,162,1
1,0,0,4133,0
1,0,0,175,1
1,0,0,790,0
1,0,0,652,0
24,1,0,3879,1
0,0,0,317,1
0,0,0,4437,1
1,2,0,188,1
0,0,0,320,0
0,0,0,353,0
1,0,0,178,1
